customer_id,event_date,channel,campaign,device,event_type,revenue
6008,2025-08-12,Facebook,New Customers,Tablet,product_view,0.0
8020,2025-02-24,Facebook,Summer Sale,Tablet,purchase,120.85
7123,2025-06-20,Google Ads,Summer Sale,Tablet,page_view,0.0
9943,2025-12-24,Facebook,Black Friday,Mobile,product_view,0.0
3603,2025-06-14,Facebook,Black Friday,Tablet,page_view,0.0
7480,2025-10-13,Google Ads,Retargeting,Desktop,product_view,0.0
8320,2026-05-12,Email,Summer Sale,Mobile,page_view,0.0
4886,2025-02-18,Organic,Black Friday,Tablet,product_view,0.0
1185,2025-02-02,Email,Retargeting,Tablet,add_to_cart,0.0
6828,2025-09-11,Email,Summer Sale,Mobile,page_view,0.0
8842,2025-08-01,Organic,Summer Sale,Mobile,add_to_cart,0.0
9768,2026-03-22,Organic,Retargeting,Desktop,add_to_cart,0.0
9027,2026-01-02,Facebook,Summer Sale,Tablet,page_view,0.0
8770,2025-04-24,Organic,New Customers,Tablet,purchase,423.62
8709,2025-05-23,Direct,Black Friday,Tablet,product_view,0.0
3227,2026-03-13,Organic,Black Friday,Mobile,page_view,0.0
5884,2026-03-16,Organic,Black Friday,Tablet,product_view,0.0
7996,2026-03-13,Organic,Black Friday,Desktop,purchase,481.14
2734,2026-02-11,Direct,New Customers,Tablet,purchase,185.11
9949,2026-03-30,Direct,New Customers,Mobile,page_view,0.0
7464,2025-10-26,Facebook,Summer Sale,Desktop,page_view,0.0
6930,2026-02-24,Direct,Brand Awareness,Mobile,purchase,492.25
2555,2025-10-28,Facebook,New Customers,Tablet,purchase,154.43
4892,2025-05-11,Organic,Summer Sale,Mobile,purchase,138.4
9847,2025-05-19,Organic,New Customers,Mobile,product_view,0.0
7595,2025-06-17,Facebook,Brand Awareness,Desktop,page_view,0.0
1316,2025-12-01,Direct,Summer Sale,Tablet,product_view,0.0
6867,2025-07-19,Email,Brand Awareness,Mobile,product_view,0.0
2189,2025-06-28,Facebook,New Customers,Desktop,page_view,0.0
9645,2025-12-23,Organic,Retargeting,Mobile,add_to_cart,0.0
2463,2025-05-09,Facebook,New Customers,Desktop,product_view,0.0
9496,2025-05-10,Organic,Summer Sale,Tablet,page_view,0.0
7801,2025-02-28,Email,Retargeting,Mobile,add_to_cart,0.0
9332,2025-07-19,Email,Summer Sale,Tablet,product_view,0.0
8873,2026-04-23,Direct,New Customers,Desktop,page_view,0.0
8123,2026-02-04,Email,Brand Awareness,Tablet,product_view,0.0
1474,2025-11-29,Organic,New Customers,Tablet,purchase,273.15
2891,2025-09-19,Facebook,New Customers,Mobile,add_to_cart,0.0
8272,2025-12-11,Facebook,Retargeting,Tablet,purchase,107.25
8976,2025-03-23,Facebook,Black Friday,Desktop,page_view,0.0
4367,2025-08-16,Google Ads,Retargeting,Mobile,product_view,0.0
5490,2025-10-19,Direct,Brand Awareness,Mobile,page_view,0.0
6821,2025-05-27,Google Ads,Black Friday,Desktop,page_view,0.0
4380,2026-04-22,Direct,New Customers,Tablet,product_view,0.0
4398,2025-03-11,Direct,Black Friday,Desktop,product_view,0.0
9574,2026-01-21,Organic,Black Friday,Tablet,page_view,0.0
5737,2025-05-08,Organic,Brand Awareness,Mobile,page_view,0.0
1898,2025-02-09,Facebook,Brand Awareness,Tablet,product_view,0.0
6389,2025-01-16,Google Ads,Black Friday,Desktop,page_view,0.0
4208,2025-11-02,Organic,Summer Sale,Desktop,add_to_cart,0.0
6335,2025-10-30,Direct,New Customers,Desktop,page_view,0.0
2963,2025-03-10,Organic,Summer Sale,Mobile,product_view,0.0
7363,2026-03-02,Direct,Retargeting,Tablet,page_view,0.0
7721,2025-08-23,Email,Brand Awareness,Mobile,page_view,0.0
7828,2025-07-29,Email,Summer Sale,Desktop,add_to_cart,0.0
5719,2025-09-08,Organic,New Customers,Mobile,purchase,370.2
9732,2025-10-21,Google Ads,New Customers,Desktop,product_view,0.0
4770,2026-04-08,Facebook,Retargeting,Tablet,purchase,375.41
4392,2026-03-16,Google Ads,Summer Sale,Tablet,purchase,326.07
4821,2025-02-13,Direct,Summer Sale,Desktop,product_view,0.0
1208,2025-01-25,Facebook,Brand Awareness,Desktop,product_view,0.0
6898,2025-03-10,Google Ads,Brand Awareness,Mobile,page_view,0.0
8156,2026-03-06,Direct,Brand Awareness,Tablet,page_view,0.0
4717,2025-08-01,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
4117,2025-03-10,Facebook,Black Friday,Desktop,product_view,0.0
3141,2025-08-21,Google Ads,Black Friday,Tablet,page_view,0.0
4891,2025-08-22,Direct,Summer Sale,Mobile,page_view,0.0
8402,2026-01-01,Facebook,Brand Awareness,Mobile,product_view,0.0
5399,2025-10-12,Email,Brand Awareness,Mobile,product_view,0.0
8534,2026-04-17,Facebook,Summer Sale,Mobile,add_to_cart,0.0
1326,2026-03-07,Direct,Retargeting,Tablet,page_view,0.0
7945,2026-01-29,Email,New Customers,Tablet,product_view,0.0
2106,2025-09-05,Direct,New Customers,Desktop,add_to_cart,0.0
7447,2026-01-06,Organic,Black Friday,Desktop,product_view,0.0
1285,2025-12-15,Facebook,Black Friday,Tablet,page_view,0.0
3591,2025-11-13,Facebook,Black Friday,Tablet,page_view,0.0
8730,2025-09-05,Google Ads,Summer Sale,Tablet,purchase,496.38
5754,2026-04-30,Direct,Retargeting,Desktop,product_view,0.0
1849,2025-12-29,Facebook,Summer Sale,Desktop,add_to_cart,0.0
7470,2026-02-11,Email,Black Friday,Mobile,page_view,0.0
8282,2025-03-23,Facebook,Brand Awareness,Tablet,add_to_cart,0.0
7169,2025-05-28,Direct,Black Friday,Tablet,add_to_cart,0.0
4659,2026-01-23,Email,Retargeting,Tablet,page_view,0.0
4460,2025-12-14,Organic,New Customers,Desktop,product_view,0.0
8888,2025-04-23,Google Ads,New Customers,Tablet,add_to_cart,0.0
1684,2025-03-28,Organic,Retargeting,Mobile,page_view,0.0
6812,2025-05-09,Google Ads,Summer Sale,Mobile,purchase,259.43
2486,2025-09-23,Direct,Retargeting,Desktop,product_view,0.0
5259,2025-05-21,Facebook,Brand Awareness,Desktop,product_view,0.0
8055,2025-04-26,Facebook,Brand Awareness,Mobile,product_view,0.0
7127,2025-01-02,Facebook,Brand Awareness,Mobile,product_view,0.0
4775,2025-10-03,Email,Summer Sale,Mobile,purchase,180.51
3181,2025-09-09,Organic,New Customers,Tablet,product_view,0.0
6975,2026-01-07,Organic,Summer Sale,Tablet,add_to_cart,0.0
5988,2026-04-06,Email,Summer Sale,Mobile,purchase,181.93
5423,2025-11-05,Organic,New Customers,Tablet,page_view,0.0
2935,2026-01-08,Facebook,Black Friday,Mobile,product_view,0.0
5439,2026-02-03,Direct,Retargeting,Desktop,add_to_cart,0.0
3314,2025-10-10,Direct,Retargeting,Desktop,purchase,392.53
3139,2025-06-12,Email,Retargeting,Desktop,purchase,198.01
3206,2026-03-06,Direct,Black Friday,Desktop,product_view,0.0
1942,2025-03-25,Facebook,Summer Sale,Mobile,page_view,0.0
5775,2026-01-07,Email,Summer Sale,Tablet,purchase,390.36
8160,2025-09-29,Google Ads,New Customers,Mobile,add_to_cart,0.0
4772,2025-05-28,Direct,Retargeting,Desktop,product_view,0.0
8558,2025-09-17,Email,New Customers,Tablet,purchase,446.28
2807,2025-04-10,Direct,Black Friday,Desktop,product_view,0.0
3923,2025-11-28,Email,Black Friday,Tablet,add_to_cart,0.0
1877,2025-12-10,Organic,Retargeting,Desktop,add_to_cart,0.0
7082,2025-09-09,Direct,New Customers,Mobile,page_view,0.0
2445,2025-06-19,Email,Retargeting,Mobile,page_view,0.0
4955,2026-01-07,Facebook,Summer Sale,Tablet,page_view,0.0
2986,2025-07-10,Google Ads,Summer Sale,Mobile,purchase,60.2
3608,2025-02-25,Email,New Customers,Tablet,product_view,0.0
2220,2025-06-23,Google Ads,Retargeting,Tablet,product_view,0.0
4888,2025-11-27,Direct,Summer Sale,Desktop,purchase,125.03
9675,2025-05-15,Organic,Summer Sale,Tablet,product_view,0.0
5051,2025-02-03,Email,Brand Awareness,Tablet,page_view,0.0
7000,2026-01-15,Organic,New Customers,Tablet,product_view,0.0
9866,2025-10-10,Google Ads,Summer Sale,Tablet,page_view,0.0
4378,2025-01-15,Facebook,Black Friday,Mobile,add_to_cart,0.0
2415,2025-01-13,Email,Black Friday,Tablet,add_to_cart,0.0
9919,2026-04-15,Facebook,Retargeting,Tablet,product_view,0.0
9915,2025-10-29,Google Ads,Black Friday,Tablet,product_view,0.0
4071,2026-01-16,Direct,Black Friday,Tablet,purchase,257.04
6423,2025-08-17,Google Ads,Brand Awareness,Tablet,page_view,0.0
2284,2025-08-20,Direct,Summer Sale,Tablet,page_view,0.0
1770,2025-08-31,Email,New Customers,Desktop,product_view,0.0
4793,2025-04-08,Email,Retargeting,Tablet,add_to_cart,0.0
7509,2026-01-17,Email,Black Friday,Tablet,page_view,0.0
3293,2025-08-07,Direct,Brand Awareness,Tablet,add_to_cart,0.0
2351,2026-01-04,Organic,Summer Sale,Mobile,page_view,0.0
2342,2025-04-23,Email,Brand Awareness,Mobile,product_view,0.0
3097,2025-12-04,Direct,Retargeting,Mobile,page_view,0.0
3660,2025-03-07,Organic,New Customers,Mobile,page_view,0.0
9009,2026-01-14,Email,Black Friday,Mobile,add_to_cart,0.0
7085,2025-09-15,Direct,Retargeting,Mobile,page_view,0.0
3596,2025-04-20,Email,Black Friday,Desktop,add_to_cart,0.0
8002,2025-02-10,Organic,Summer Sale,Mobile,page_view,0.0
6880,2025-05-19,Direct,Summer Sale,Mobile,page_view,0.0
2482,2025-12-17,Direct,Black Friday,Mobile,product_view,0.0
8459,2025-05-01,Organic,Summer Sale,Tablet,page_view,0.0
6734,2026-04-02,Email,Summer Sale,Tablet,product_view,0.0
9904,2026-04-11,Email,Summer Sale,Desktop,add_to_cart,0.0
9872,2025-06-12,Google Ads,Summer Sale,Tablet,page_view,0.0
5652,2025-09-27,Email,Black Friday,Tablet,page_view,0.0
5599,2025-12-05,Organic,Brand Awareness,Desktop,product_view,0.0
9395,2026-01-09,Email,Summer Sale,Tablet,add_to_cart,0.0
7535,2025-02-09,Google Ads,Brand Awareness,Tablet,product_view,0.0
2163,2025-09-28,Organic,Summer Sale,Tablet,product_view,0.0
6581,2025-09-29,Facebook,Brand Awareness,Mobile,product_view,0.0
1234,2026-02-10,Facebook,New Customers,Tablet,add_to_cart,0.0
5763,2026-02-18,Organic,Summer Sale,Desktop,page_view,0.0
2157,2026-05-09,Email,Summer Sale,Mobile,product_view,0.0
3917,2025-10-11,Facebook,Retargeting,Tablet,product_view,0.0
9939,2025-02-20,Google Ads,Black Friday,Desktop,page_view,0.0
5729,2025-09-08,Email,Black Friday,Tablet,page_view,0.0
1927,2025-06-07,Organic,Retargeting,Tablet,page_view,0.0
8508,2025-10-13,Email,New Customers,Desktop,add_to_cart,0.0
2591,2025-08-13,Email,New Customers,Tablet,product_view,0.0
3217,2025-08-08,Google Ads,Retargeting,Mobile,page_view,0.0
4169,2026-04-01,Facebook,Brand Awareness,Tablet,product_view,0.0
9707,2025-10-15,Organic,Black Friday,Desktop,product_view,0.0
3163,2026-05-04,Google Ads,Retargeting,Desktop,product_view,0.0
7556,2026-03-28,Email,Retargeting,Mobile,page_view,0.0
8853,2025-07-30,Direct,New Customers,Mobile,page_view,0.0
9651,2025-12-16,Direct,Brand Awareness,Tablet,page_view,0.0
4091,2026-05-09,Organic,Retargeting,Mobile,purchase,271.78
6776,2025-03-23,Facebook,New Customers,Mobile,page_view,0.0
4110,2025-03-02,Direct,Brand Awareness,Tablet,product_view,0.0
8963,2025-05-31,Google Ads,New Customers,Desktop,product_view,0.0
6431,2026-01-05,Google Ads,New Customers,Tablet,page_view,0.0
8033,2025-08-03,Organic,Summer Sale,Mobile,purchase,259.22
3319,2025-08-01,Organic,Black Friday,Tablet,page_view,0.0
1931,2025-10-30,Email,New Customers,Mobile,product_view,0.0
1842,2025-09-16,Facebook,Black Friday,Desktop,page_view,0.0
8472,2025-08-12,Organic,Brand Awareness,Tablet,page_view,0.0
6543,2025-02-02,Google Ads,Retargeting,Tablet,purchase,266.14
8095,2026-04-11,Facebook,Summer Sale,Mobile,add_to_cart,0.0
5215,2025-06-25,Google Ads,New Customers,Mobile,purchase,252.29
3378,2025-10-25,Google Ads,Summer Sale,Tablet,add_to_cart,0.0
7166,2025-10-22,Google Ads,Black Friday,Mobile,purchase,388.34
2413,2025-03-18,Facebook,Retargeting,Mobile,purchase,77.47
2093,2025-06-06,Email,Summer Sale,Desktop,product_view,0.0
3809,2025-09-09,Direct,Retargeting,Mobile,add_to_cart,0.0
9251,2025-09-24,Google Ads,Black Friday,Tablet,add_to_cart,0.0
3623,2026-02-16,Direct,New Customers,Desktop,product_view,0.0
8265,2026-04-22,Organic,Retargeting,Desktop,product_view,0.0
1857,2026-01-21,Google Ads,New Customers,Tablet,add_to_cart,0.0
9735,2026-01-29,Organic,New Customers,Desktop,page_view,0.0
2159,2025-03-07,Direct,Summer Sale,Mobile,product_view,0.0
8638,2025-08-01,Google Ads,Brand Awareness,Desktop,product_view,0.0
8040,2026-01-10,Organic,New Customers,Tablet,product_view,0.0
2929,2025-03-04,Organic,Black Friday,Tablet,purchase,173.76
3181,2026-05-06,Google Ads,Summer Sale,Desktop,product_view,0.0
5850,2025-12-17,Facebook,Black Friday,Desktop,page_view,0.0
9062,2025-08-11,Facebook,Summer Sale,Desktop,page_view,0.0
9850,2025-09-02,Google Ads,Brand Awareness,Tablet,page_view,0.0
9539,2025-09-26,Organic,New Customers,Tablet,page_view,0.0
7112,2025-11-26,Organic,New Customers,Tablet,page_view,0.0
2086,2026-04-15,Google Ads,Summer Sale,Desktop,product_view,0.0
8005,2026-05-05,Organic,Brand Awareness,Tablet,page_view,0.0
7622,2025-01-22,Email,Retargeting,Desktop,add_to_cart,0.0
1598,2025-10-17,Google Ads,New Customers,Tablet,product_view,0.0
9639,2025-07-11,Email,Retargeting,Tablet,page_view,0.0
5357,2026-01-21,Organic,Summer Sale,Tablet,page_view,0.0
6910,2025-11-05,Organic,Summer Sale,Desktop,page_view,0.0
9459,2025-11-24,Google Ads,Retargeting,Tablet,add_to_cart,0.0
1426,2025-07-29,Email,New Customers,Tablet,add_to_cart,0.0
1324,2025-12-29,Facebook,Brand Awareness,Mobile,page_view,0.0
4405,2026-02-17,Google Ads,Black Friday,Mobile,add_to_cart,0.0
3766,2026-03-17,Direct,Retargeting,Desktop,page_view,0.0
3050,2026-05-03,Organic,New Customers,Mobile,product_view,0.0
1529,2025-11-04,Google Ads,New Customers,Desktop,page_view,0.0
9907,2025-04-09,Email,Retargeting,Tablet,product_view,0.0
4575,2025-08-02,Google Ads,Retargeting,Desktop,product_view,0.0
9529,2025-06-21,Organic,Retargeting,Mobile,page_view,0.0
2352,2026-03-05,Email,New Customers,Mobile,product_view,0.0
4711,2026-03-15,Facebook,New Customers,Tablet,add_to_cart,0.0
3719,2026-04-01,Email,Black Friday,Mobile,product_view,0.0
6321,2025-08-20,Organic,Black Friday,Tablet,add_to_cart,0.0
5367,2025-12-20,Email,Summer Sale,Mobile,purchase,468.08
4964,2025-02-10,Google Ads,Retargeting,Mobile,page_view,0.0
6506,2025-12-06,Facebook,Summer Sale,Tablet,page_view,0.0
8982,2026-02-23,Email,Summer Sale,Mobile,page_view,0.0
4672,2026-02-01,Direct,Summer Sale,Tablet,product_view,0.0
4432,2026-02-08,Direct,New Customers,Tablet,add_to_cart,0.0
1846,2025-06-10,Direct,Brand Awareness,Mobile,product_view,0.0
7636,2025-11-08,Email,Brand Awareness,Mobile,product_view,0.0
4425,2025-12-26,Google Ads,Retargeting,Desktop,add_to_cart,0.0
3062,2025-07-03,Email,Summer Sale,Tablet,purchase,157.45
8670,2025-05-24,Google Ads,Retargeting,Tablet,product_view,0.0
7420,2025-02-16,Google Ads,New Customers,Tablet,product_view,0.0
4128,2026-04-23,Email,Summer Sale,Tablet,page_view,0.0
5789,2025-05-11,Organic,Brand Awareness,Mobile,page_view,0.0
5741,2026-02-08,Direct,Black Friday,Tablet,page_view,0.0
6205,2025-11-27,Direct,New Customers,Desktop,product_view,0.0
9045,2026-02-25,Google Ads,New Customers,Mobile,add_to_cart,0.0
6629,2026-04-14,Facebook,Retargeting,Tablet,add_to_cart,0.0
3198,2025-07-25,Organic,Brand Awareness,Tablet,page_view,0.0
9789,2026-04-03,Direct,Brand Awareness,Desktop,add_to_cart,0.0
5168,2025-09-23,Organic,Black Friday,Desktop,add_to_cart,0.0
9109,2026-03-13,Email,Brand Awareness,Tablet,product_view,0.0
5727,2025-04-22,Organic,Retargeting,Tablet,page_view,0.0
7470,2025-05-13,Organic,Summer Sale,Tablet,product_view,0.0
9748,2026-01-06,Organic,Black Friday,Mobile,product_view,0.0
7942,2026-01-15,Facebook,Brand Awareness,Tablet,product_view,0.0
1858,2025-12-03,Google Ads,Black Friday,Desktop,product_view,0.0
2027,2025-07-23,Direct,Black Friday,Mobile,page_view,0.0
7733,2025-07-21,Google Ads,Brand Awareness,Tablet,product_view,0.0
4908,2025-12-24,Facebook,New Customers,Mobile,page_view,0.0
1477,2026-05-15,Email,Brand Awareness,Mobile,product_view,0.0
3918,2025-09-15,Email,Summer Sale,Mobile,add_to_cart,0.0
9222,2026-02-22,Google Ads,Summer Sale,Tablet,product_view,0.0
4414,2025-10-04,Organic,Brand Awareness,Mobile,product_view,0.0
1890,2025-12-15,Google Ads,Black Friday,Desktop,page_view,0.0
1852,2025-11-20,Direct,Retargeting,Tablet,add_to_cart,0.0
4809,2026-01-31,Facebook,Retargeting,Mobile,page_view,0.0
8787,2025-07-25,Google Ads,Brand Awareness,Mobile,page_view,0.0
5223,2025-01-04,Google Ads,Summer Sale,Tablet,product_view,0.0
7787,2025-10-25,Facebook,Summer Sale,Desktop,product_view,0.0
7135,2026-01-22,Facebook,Summer Sale,Mobile,purchase,96.3
2351,2026-01-23,Facebook,Black Friday,Tablet,add_to_cart,0.0
5745,2025-07-25,Organic,Summer Sale,Tablet,add_to_cart,0.0
4925,2025-01-12,Organic,New Customers,Desktop,page_view,0.0
7955,2026-05-01,Organic,Black Friday,Desktop,product_view,0.0
1950,2025-06-17,Facebook,Retargeting,Tablet,add_to_cart,0.0
1648,2026-01-10,Direct,New Customers,Desktop,product_view,0.0
8385,2025-02-19,Google Ads,Black Friday,Tablet,purchase,275.05
4853,2025-10-05,Facebook,Brand Awareness,Tablet,product_view,0.0
6466,2025-09-27,Facebook,Retargeting,Tablet,add_to_cart,0.0
3471,2025-04-23,Organic,Summer Sale,Desktop,add_to_cart,0.0
4900,2026-04-02,Direct,Brand Awareness,Mobile,page_view,0.0
2985,2025-05-23,Email,New Customers,Desktop,page_view,0.0
7417,2026-05-06,Direct,Summer Sale,Tablet,page_view,0.0
9323,2026-01-06,Facebook,New Customers,Desktop,page_view,0.0
8340,2026-02-04,Google Ads,New Customers,Mobile,page_view,0.0
9282,2025-11-16,Direct,New Customers,Mobile,product_view,0.0
2469,2025-12-21,Direct,Retargeting,Desktop,page_view,0.0
7739,2026-03-09,Google Ads,Retargeting,Desktop,purchase,485.3
2587,2025-12-25,Google Ads,Black Friday,Desktop,page_view,0.0
8556,2025-07-17,Direct,Brand Awareness,Tablet,product_view,0.0
9878,2025-01-05,Organic,Summer Sale,Mobile,page_view,0.0
1154,2026-01-23,Organic,Retargeting,Mobile,page_view,0.0
9670,2025-06-20,Organic,Brand Awareness,Desktop,add_to_cart,0.0
5800,2026-01-09,Direct,Summer Sale,Desktop,page_view,0.0
5830,2025-09-09,Email,Retargeting,Mobile,product_view,0.0
2960,2026-03-03,Organic,Brand Awareness,Desktop,page_view,0.0
5526,2025-11-12,Organic,New Customers,Tablet,page_view,0.0
6725,2025-06-27,Email,Summer Sale,Mobile,page_view,0.0
7915,2025-01-17,Direct,Retargeting,Desktop,page_view,0.0
6735,2026-01-14,Email,Black Friday,Mobile,add_to_cart,0.0
6710,2025-02-14,Email,Brand Awareness,Tablet,page_view,0.0
3790,2025-10-24,Email,New Customers,Mobile,purchase,497.42
2423,2025-05-14,Google Ads,New Customers,Desktop,add_to_cart,0.0
6569,2025-05-12,Facebook,Brand Awareness,Mobile,page_view,0.0
7109,2025-09-19,Organic,Summer Sale,Desktop,page_view,0.0
3205,2025-12-27,Organic,Brand Awareness,Mobile,page_view,0.0
2694,2025-04-15,Organic,Black Friday,Mobile,page_view,0.0
2316,2025-06-18,Facebook,Retargeting,Mobile,page_view,0.0
6736,2025-05-22,Facebook,New Customers,Tablet,purchase,391.76
1890,2026-01-01,Facebook,Retargeting,Tablet,purchase,432.13
9187,2025-04-08,Email,New Customers,Mobile,page_view,0.0
6371,2025-01-27,Google Ads,Retargeting,Desktop,page_view,0.0
7301,2026-03-11,Email,Brand Awareness,Desktop,add_to_cart,0.0
1348,2026-01-26,Facebook,New Customers,Mobile,product_view,0.0
8675,2025-01-23,Google Ads,Black Friday,Desktop,page_view,0.0
5054,2025-03-07,Email,Brand Awareness,Desktop,page_view,0.0
1958,2026-03-27,Direct,Brand Awareness,Tablet,product_view,0.0
1739,2026-02-12,Organic,Black Friday,Desktop,page_view,0.0
5894,2025-07-31,Facebook,Summer Sale,Desktop,product_view,0.0
1604,2026-01-29,Google Ads,Summer Sale,Tablet,page_view,0.0
3596,2025-07-05,Google Ads,New Customers,Desktop,page_view,0.0
6522,2025-12-28,Google Ads,New Customers,Mobile,add_to_cart,0.0
5066,2025-11-27,Direct,Black Friday,Mobile,product_view,0.0
8465,2025-10-11,Email,New Customers,Tablet,page_view,0.0
3961,2025-05-26,Direct,Retargeting,Desktop,page_view,0.0
4515,2025-01-31,Facebook,Black Friday,Desktop,page_view,0.0
7044,2026-04-17,Facebook,Summer Sale,Tablet,product_view,0.0
9543,2025-12-18,Direct,Summer Sale,Desktop,add_to_cart,0.0
9995,2026-02-02,Google Ads,Summer Sale,Tablet,page_view,0.0
5418,2026-03-10,Facebook,New Customers,Tablet,add_to_cart,0.0
1599,2025-10-07,Organic,Summer Sale,Mobile,page_view,0.0
7314,2025-05-08,Direct,New Customers,Desktop,product_view,0.0
7425,2026-01-15,Email,Brand Awareness,Mobile,page_view,0.0
8049,2025-12-01,Organic,New Customers,Tablet,product_view,0.0
4006,2025-12-27,Direct,Brand Awareness,Mobile,page_view,0.0
6766,2025-07-01,Organic,Brand Awareness,Tablet,product_view,0.0
1423,2025-01-27,Organic,Summer Sale,Mobile,page_view,0.0
4772,2025-07-27,Facebook,Black Friday,Mobile,purchase,107.78
6532,2025-07-31,Organic,Retargeting,Tablet,product_view,0.0
8312,2025-12-15,Google Ads,Black Friday,Desktop,page_view,0.0
6469,2025-01-14,Facebook,Brand Awareness,Mobile,add_to_cart,0.0
8831,2025-05-14,Google Ads,Brand Awareness,Desktop,product_view,0.0
7268,2026-02-03,Facebook,New Customers,Desktop,product_view,0.0
6010,2025-04-23,Email,Summer Sale,Tablet,add_to_cart,0.0
7665,2025-06-19,Email,Black Friday,Desktop,product_view,0.0
4158,2025-11-23,Direct,Retargeting,Tablet,add_to_cart,0.0
9912,2026-03-25,Email,Retargeting,Desktop,page_view,0.0
5106,2026-01-17,Direct,Retargeting,Desktop,product_view,0.0
1114,2025-02-23,Google Ads,Brand Awareness,Desktop,page_view,0.0
